# time	A	B	C
0.007700000000000007	0.09926125314657193	0.8960551664657264	0.004683580387701854
0.0078000000000000074	0.09632763979051887	0.8988990313760572	0.004773328833424031
0.007900000000000008	0.09348072781138782	0.9016559148937942	0.004863357294818102
0.008000000000000007	0.09071795479626071	0.9043283880008026	0.004953657202936696
0.008100000000000007	0.0880368340629656	0.906918945694922	0.005044220242112431
0.008200000000000006	0.08543495242189483	0.9094300092356329	0.005135038342472354
0.008300000000000005	0.08290996800397159	0.9118639283233548	0.005226103672673615
0.008400000000000005	0.08045960815280963	0.9142229832143366	0.005317408632853836
0.008500000000000004	0.07808166737916919	0.9165093867730411	0.005408945847789826
0.008600000000000003	0.07577400537586781	0.9187252864638737	0.005500708160258484
0.008700000000000003	0.07353454509135941	0.9208727662840467	0.005592688624593925
