# time	A	B
0.010299999999998885	0.4897208450590093	0.5102791549409916
0.010399999999998811	0.48633819921823584	0.5136618007817653
0.010499999999998738	0.48297891830668577	0.5170210816933152
0.010599999999998664	0.4796428409359248	0.5203571590640766
0.01069999999999859	0.476329806832275	0.5236701931677267
0.010799999999998517	0.4730396568291167	0.5269603431708849
0.010899999999998444	0.4697722328592404	0.5302277671407618
0.01099999999999837	0.46652737794725335	0.5334726220527488
0.011099999999998297	0.463304936202038	0.5366950637979642
0.011199999999998224	0.4601047528092629	0.5398952471907394
0.01129999999999815	0.4569266740239443	0.5430733259760584
0.011399999999998077	0.4537705471630602	0.5462294528369422
0.011499999999998003	0.4506362205982155	0.549363779401787
0.01159999999999793	0.44752354374835673	0.5524764562516459
0.011699999999997856	0.44443236707253825	0.5555676329274645
